Holiday,Temperature,Rain_1h,Snow_1h,Clouds_All,Weather_Main,Weather_Description,Date_Time,Traffic_Volume,Month,Day,Year,Hour
None,6.35,0.0,0.0,64,Snow;Mist,light snow;mist,01/22/2014 03:00,364,1,22,2014,3
None,6.06,0.0,0.0,64,Clouds,broken clouds,01/22/2014 04:00,792,1,22,2014,4
None,4.62,0.0,0.0,64,Clouds,broken clouds,01/22/2014 05:00,2461,1,22,2014,5
None,4.28,0.0,0.0,64,Snow,light snow,01/22/2014 06:00,5607,1,22,2014,6
None,5.16,0.0,0.0,64,Snow,light snow,01/22/2014 07:00,4802,1,22,2014,7
None,5.52,0.0,0.0,64,Snow,light snow,01/22/2014 08:00,5120,1,22,2014,8
None,5.09,0.0,0.0,64,Haze,haze,01/22/2014 09:00,4939,1,22,2014,9
None,4.32,0.0,0.0,64,Snow;Haze,light snow;haze,01/22/2014 10:00,4143,1,22,2014,10
None,4.33,0.0,0.0,64,Haze,haze,01/22/2014 11:00,4186,1,22,2014,11
None,3.54,0.0,0.0,64,Snow;Haze,light snow;haze,01/22/2014 12:00,4423,1,22,2014,12
None,2.5,0.0,0.0,64,Haze,haze,01/22/2014 13:00,4601,1,22,2014,13
None,1.83,0.0,0.0,40,Haze,haze,01/22/2014 14:00,4994,1,22,2014,14
None,1.31,0.0,0.0,64,Clouds,broken clouds,01/22/2014 15:00,5446,1,22,2014,15
None,0.07,0.0,0.0,1,Clear,sky is clear,01/22/2014 16:00,6427,1,22,2014,16
None,-0.27,0.0,0.0,1,Clear,sky is clear,01/22/2014 17:00,6095,1,22,2014,17
None,-2.11,0.0,0.0,64,Clouds,broken clouds,01/22/2014 18:00,4504,1,22,2014,18
None,-3.57,0.0,0.0,5,Clear,sky is clear,01/22/2014 19:00,3178,1,22,2014,19
None,-4.95,0.0,0.0,5,Clear,sky is clear,01/22/2014 20:00,2488,1,22,2014,20
None,-6.72,0.0,0.0,1,Clear,sky is clear,01/22/2014 21:00,2211,1,22,2014,21
None,-8.52,0.0,0.0,1,Clear,sky is clear,01/22/2014 22:00,1503,1,22,2014,22
None,-10.32,0.0,0.0,1,Clear,sky is clear,01/22/2014 23:00,924,1,22,2014,23
None,-12.59,0.0,0.0,1,Clear,sky is clear,01/23/2014 00:00,490,1,23,2014,0
None,-12.59,0.0,0.0,1,Clear,sky is clear,01/23/2014 01:00,266,1,23,2014,1
None,-13.61,0.0,0.0,1,Clear,sky is clear,01/23/2014 02:00,244,1,23,2014,2
None,-14.21,0.0,0.0,1,Clear,sky is clear,01/23/2014 03:00,337,1,23,2014,3
None,-14.8,0.0,0.0,1,Clear,sky is clear,01/23/2014 04:00,754,1,23,2014,4
None,-14.8,0.0,0.0,1,Clear,sky is clear,01/23/2014 05:00,2484,1,23,2014,5
None,38.56,0.0,0.0,64,Clouds,broken clouds,01/23/2014 07:00,5859,1,23,2014,7
None,38.56,0.0,0.0,64,Clouds,broken clouds,01/23/2014 08:00,4958,1,23,2014,8
None,-14.8,0.0,0.0,1,Clear,sky is clear,01/23/2014 09:00,4250,1,23,2014,9
None,-13.63,0.0,0.0,1,Clear,sky is clear,01/23/2014 10:00,3885,1,23,2014,10
None,-12.42,0.0,0.0,1,Clear,sky is clear,01/23/2014 11:00,4024,1,23,2014,11
None,-8.97,0.0,0.0,5,Clear,sky is clear,01/23/2014 12:00,4499,1,23,2014,12
None,-7.6,0.0,0.0,1,Clear,sky is clear,01/23/2014 13:00,4547,1,23,2014,13
None,-5.8,0.0,0.0,1,Clear,sky is clear,01/23/2014 14:00,4766,1,23,2014,14
None,-5.21,0.0,0.0,1,Clear,sky is clear,01/23/2014 15:00,4946,1,23,2014,15
None,-6.25,0.0,0.0,1,Clear,sky is clear,01/23/2014 16:00,5953,1,23,2014,16
None,-6.72,0.0,0.0,40,Clouds,scattered clouds,01/23/2014 17:00,5676,1,23,2014,17
None,-7.6,0.0,0.0,1,Clear,sky is clear,01/23/2014 18:00,4027,1,23,2014,18
None,-7.17,0.0,0.0,40,Clouds,scattered clouds,01/23/2014 19:00,2857,1,23,2014,19
None,-5.82,0.0,0.0,40,Clouds,scattered clouds,01/23/2014 20:00,2475,1,23,2014,20
None,-3.57,0.0,0.0,1,Clear,sky is clear,01/23/2014 21:00,3836,1,23,2014,21
None,-0.08,0.0,0.0,64,Clouds,broken clouds,01/23/2014 23:00,1137,1,23,2014,23
None,1.71,0.0,0.0,64,Clouds,broken clouds,01/24/2014 00:00,594,1,24,2014,0
None,4.77,0.0,0.0,64,Clouds,broken clouds,01/24/2014 01:00,340,1,24,2014,1
None,8.4,0.0,0.0,64,Clouds,broken clouds,01/24/2014 02:00,279,1,24,2014,2
None,10.87,0.0,0.0,64,Clouds,broken clouds,01/24/2014 03:00,369,1,24,2014,3
None,13.08,0.0,0.0,64,Snow,light snow,01/24/2014 04:00,728,1,24,2014,4
None,14.09,0.0,0.0,64,Snow,light snow,01/24/2014 05:00,2542,1,24,2014,5
None,15.62,0.0,0.0,64,Snow,light snow,01/24/2014 06:00,5335,1,24,2014,6
None,17.2,0.0,0.0,64,Clouds,broken clouds,01/24/2014 07:00,6398,1,24,2014,7
None,19.18,0.0,0.0,64,Clouds,broken clouds,01/24/2014 08:00,5685,1,24,2014,8
None,20.66,0.0,0.0,64,Clouds,broken clouds,01/24/2014 09:00,4921,1,24,2014,9
None,23.27,0.0,0.0,64,Clouds,broken clouds,01/24/2014 10:00,4446,1,24,2014,10
None,25.56,0.0,0.0,64,Clouds,broken clouds,01/24/2014 11:00,4845,1,24,2014,11
None,28.42,0.0,0.0,64,Clouds,broken clouds,01/24/2014 12:00,5231,1,24,2014,12
None,30.11,0.0,0.0,64,Clouds,broken clouds,01/24/2014 13:00,5192,1,24,2014,13
None,30.42,0.25,0.0,64,Rain,light rain,01/24/2014 14:00,5482,1,24,2014,14
None,30.63,0.0,0.0,64,Clouds,broken clouds,01/24/2014 15:00,5903,1,24,2014,15
None,30.2,0.0,0.0,64,Snow;Rain,light snow;light rain,01/24/2014 16:00,4880,1,24,2014,16
None,30.51,0.25,0.0,64,Rain;Snow;Mist,light rain;light snow;mist,01/24/2014 18:00,3449,1,24,2014,18
None,32.0,0.25,0.0,64,Rain;Snow;Mist,light rain;light snow;mist,01/24/2014 19:00,2888,1,24,2014,19
None,32.83,0.0,0.0,64,Snow;Mist,light snow;mist,01/24/2014 20:00,2415,1,24,2014,20
None,32.67,0.0,0.0,64,Clouds,broken clouds,01/24/2014 21:00,2560,1,24,2014,21
None,30.27,0.0,0.0,64,Clouds,broken clouds,01/24/2014 22:00,3473,1,24,2014,22
None,29.48,1.27,0.0,64,Rain,moderate rain,01/24/2014 23:00,1571,1,24,2014,23
None,25.57,0.0,0.0,64,Clouds,broken clouds,01/25/2014 00:00,940,1,25,2014,0
None,20.88,0.0,0.0,64,Clouds,broken clouds,01/25/2014 01:00,613,1,25,2014,1
None,17.02,0.0,0.0,64,Clouds,broken clouds,01/25/2014 02:00,465,1,25,2014,2
None,13.3,0.0,0.0,64,Clouds,broken clouds,01/25/2014 03:00,369,1,25,2014,3
None,9.97,0.0,0.0,64,Clouds,broken clouds,01/25/2014 04:00,392,1,25,2014,4
None,8.15,0.0,0.0,64,Clouds,broken clouds,01/25/2014 05:00,667,1,25,2014,5
None,5.79,0.0,0.0,64,Haze,haze,01/25/2014 06:00,1208,1,25,2014,6
None,3.76,0.0,0.0,64,Clouds,broken clouds,01/25/2014 07:00,2022,1,25,2014,7
None,2.01,0.0,0.0,64,Clouds,broken clouds,01/25/2014 08:00,2926,1,25,2014,8
None,1.98,0.0,0.0,64,Clouds,broken clouds,01/25/2014 09:00,3179,1,25,2014,9
None,2.48,0.0,0.0,64,Snow,light snow,01/25/2014 10:00,3639,1,25,2014,10
None,3.81,0.0,0.0,64,Snow,light snow,01/25/2014 11:00,4032,1,25,2014,11
None,5.16,0.0,0.0,20,Haze,haze,01/25/2014 12:00,4539,1,25,2014,12
None,6.13,0.0,0.0,64,Clouds,broken clouds,01/25/2014 13:00,4435,1,25,2014,13
None,6.6,0.0,0.0,64,Clouds,broken clouds,01/25/2014 14:00,4521,1,25,2014,14
None,7.05,0.0,0.0,64,Clouds,broken clouds,01/25/2014 15:00,4762,1,25,2014,15
None,6.19,0.0,0.0,64,Clouds,broken clouds,01/25/2014 16:00,4582,1,25,2014,16
None,5.14,0.0,0.0,64,Clouds,broken clouds,01/25/2014 17:00,4278,1,25,2014,17
None,3.52,0.0,0.0,64,Clouds,broken clouds,01/25/2014 18:00,4144,1,25,2014,18
None,3.92,0.0,0.0,64,Clouds,broken clouds,01/25/2014 19:00,3347,1,25,2014,19
None,5.31,0.0,0.0,64,Clouds,broken clouds,01/25/2014 20:00,2691,1,25,2014,20
None,5.97,0.0,0.0,64,Snow,light snow,01/25/2014 21:00,2723,1,25,2014,21
None,5.25,0.0,0.0,90,Snow;Mist,light snow;mist,01/25/2014 22:00,3917,1,25,2014,22
None,5.04,0.25,0.0,64,Rain;Snow;Mist,light rain;snow;mist,01/25/2014 23:00,1922,1,25,2014,23
None,5.56,0.76,0.0,64,Rain;Snow;Mist,light rain;light snow;mist,01/26/2014 00:00,1063,1,26,2014,0
None,6.13,0.25,0.0,64,Rain;Snow;Mist,light rain;light snow;mist,01/26/2014 01:00,600,1,26,2014,1
None,6.57,0.64,0.0,64,Rain;Snow;Mist,light rain;light snow;mist,01/26/2014 02:00,477,1,26,2014,2
None,6.84,0.51,0.0,64,Rain;Snow;Mist,light rain;light snow;mist,01/26/2014 03:00,332,1,26,2014,3
None,6.82,0.51,0.0,64,Rain;Snow,light rain;light snow,01/26/2014 04:00,303,1,26,2014,4
None,6.75,0.25,0.0,64,Rain;Snow,light rain;light snow,01/26/2014 05:00,462,1,26,2014,5
None,6.57,0.0,0.0,64,Snow,light snow,01/26/2014 06:00,733,1,26,2014,6
None,6.85,0.0,0.0,64,Snow;Mist,light snow;mist,01/26/2014 07:00,1190,1,26,2014,7
None,10.04,0.0,0.0,90,Clouds,overcast clouds,01/26/2014 09:00,2131,1,26,2014,9
None,12.27,0.0,0.0,90,Clouds,overcast clouds,01/26/2014 10:00,2643,1,26,2014,10
None,15.22,0.0,0.0,90,Clouds,overcast clouds,01/26/2014 11:00,3100,1,26,2014,11
None,16.47,0.0,0.0,75,Clouds,broken clouds,01/26/2014 12:00,3411,1,26,2014,12
None,16.0,0.0,0.0,75,Clouds,broken clouds,01/26/2014 13:00,3581,1,26,2014,13
None,14.34,0.0,0.0,40,Clouds,scattered clouds,01/26/2014 14:00,3508,1,26,2014,14
None,10.11,0.0,0.0,20,Clouds,few clouds,01/26/2014 15:00,3575,1,26,2014,15
None,6.3,0.0,0.0,40,Clouds,scattered clouds,01/26/2014 16:00,3701,1,26,2014,16
None,2.1,0.0,0.0,75,Clouds,broken clouds,01/26/2014 17:00,3254,1,26,2014,17
None,1.4,0.0,0.0,90,Clouds,overcast clouds,01/26/2014 18:00,2712,1,26,2014,18
None,0.57,0.0,0.0,90,Clouds,overcast clouds,01/26/2014 19:00,2089,1,26,2014,19
None,0.03,0.0,0.0,40,Clouds,scattered clouds,01/26/2014 20:00,1695,1,26,2014,20
None,-1.3,0.0,0.0,1,Clear,sky is clear,01/26/2014 21:00,1432,1,26,2014,21
None,-3.95,0.0,0.0,20,Clouds,few clouds,01/26/2014 22:00,1128,1,26,2014,22
None,-6.72,0.0,0.0,40,Clouds,scattered clouds,01/26/2014 23:00,738,1,26,2014,23
None,-8.05,0.0,0.0,20,Clouds,few clouds,01/27/2014 00:00,405,1,27,2014,0
None,-9.85,0.0,0.0,20,Clouds,few clouds,01/27/2014 01:00,243,1,27,2014,1
None,-11.2,0.0,0.0,1,Clear,sky is clear,01/27/2014 02:00,195,1,27,2014,2
None,-11.72,0.0,0.0,1,Clear,sky is clear,01/27/2014 03:00,270,1,27,2014,3
None,-12.78,0.0,0.0,40,Clouds,scattered clouds,01/27/2014 04:00,689,1,27,2014,4
None,-14.35,0.0,0.0,40,Clouds,scattered clouds,01/27/2014 05:00,2213,1,27,2014,5
None,-15.03,0.0,0.0,40,Clouds,scattered clouds,01/27/2014 06:00,4453,1,27,2014,6
None,-15.7,0.0,0.0,20,Clouds,few clouds,01/27/2014 07:00,4360,1,27,2014,7
None,-16.6,0.0,0.0,1,Clear,sky is clear,01/27/2014 08:00,3706,1,27,2014,8
None,-14.8,0.0,0.0,1,Clear,sky is clear,01/27/2014 09:00,3570,1,27,2014,9
None,-14.12,0.0,0.0,1,Clear,sky is clear,01/27/2014 10:00,3151,1,27,2014,10
None,-11.65,0.0,0.0,1,Clear,sky is clear,01/27/2014 11:00,3314,1,27,2014,11
None,-10.08,0.0,0.0,1,Clear,sky is clear,01/27/2014 12:00,3522,1,27,2014,12
None,-8.95,0.0,0.0,1,Clear,sky is clear,01/27/2014 13:00,3675,1,27,2014,13
None,-7.6,0.0,0.0,1,Clear,sky is clear,01/27/2014 14:00,4181,1,27,2014,14
None,-7.15,0.0,0.0,1,Clear,sky is clear,01/27/2014 15:00,4412,1,27,2014,15
None,-6.93,0.0,0.0,1,Clear,sky is clear,01/27/2014 16:00,5028,1,27,2014,16
None,-8.28,0.0,0.0,1,Clear,sky is clear,01/27/2014 17:00,4760,1,27,2014,17
None,-9.42,0.0,0.0,1,Clear,sky is clear,01/27/2014 18:00,3366,1,27,2014,18
None,-10.32,0.0,0.0,1,Clear,sky is clear,01/27/2014 19:00,2305,1,27,2014,19
None,-11.43,0.0,0.0,1,Clear,sky is clear,01/27/2014 20:00,1763,1,27,2014,20
None,-12.12,0.0,0.0,1,Clear,sky is clear,01/27/2014 21:00,1721,1,27,2014,21
None,-13.23,0.0,0.0,1,Clear,sky is clear,01/27/2014 22:00,1182,1,27,2014,22
None,-13.68,0.0,0.0,1,Clear,sky is clear,01/27/2014 23:00,824,1,27,2014,23
None,-14.58,0.0,0.0,1,Clear,sky is clear,01/28/2014 00:00,466,1,28,2014,0
None,-15.72,0.0,0.0,1,Clear,sky is clear,01/28/2014 01:00,256,1,28,2014,1
None,-16.19,0.0,0.0,1,Clear,sky is clear,01/28/2014 02:00,194,1,28,2014,2
None,-15.07,0.0,0.0,1,Clear,sky is clear,01/28/2014 03:00,334,1,28,2014,3
None,-16.17,0.0,0.0,1,Clear,sky is clear,01/28/2014 04:00,723,1,28,2014,4
None,-15.93,0.0,0.0,1,Clear,sky is clear,01/28/2014 05:00,2238,1,28,2014,5
None,-16.4,0.0,0.0,1,Clear,sky is clear,01/28/2014 06:00,4611,1,28,2014,6
None,-16.17,0.0,0.0,1,Clear,sky is clear,01/28/2014 07:00,5071,1,28,2014,7
None,-16.17,0.0,0.0,1,Clear,sky is clear,01/28/2014 08:00,4748,1,28,2014,8
None,-13.45,0.0,0.0,1,Clear,sky is clear,01/28/2014 09:00,4003,1,28,2014,9
None,-9.92,0.0,0.0,1,Clear,sky is clear,01/28/2014 10:00,3673,1,28,2014,10
None,-8.05,0.0,0.0,1,Clear,sky is clear,01/28/2014 11:00,4043,1,28,2014,11
None,-4.94,0.0,0.0,1,Clear,sky is clear,01/28/2014 12:00,4545,1,28,2014,12
None,-2.22,0.0,0.0,1,Clear,sky is clear,01/28/2014 13:00,4456,1,28,2014,13
None,-0.71,0.0,0.0,20,Clouds,few clouds,01/28/2014 14:00,4855,1,28,2014,14
None,-0.06,0.0,0.0,40,Clouds,scattered clouds,01/28/2014 15:00,5266,1,28,2014,15
None,0.01,0.0,0.0,40,Clouds,scattered clouds,01/28/2014 16:00,5958,1,28,2014,16
None,-0.11,0.0,0.0,40,Clouds,scattered clouds,01/28/2014 17:00,5779,1,28,2014,17
None,-0.74,0.0,0.0,40,Clouds,scattered clouds,01/28/2014 18:00,3873,1,28,2014,18
None,-1.93,0.0,0.0,40,Clouds,scattered clouds,01/28/2014 19:00,2783,1,28,2014,19
None,-3.57,0.0,0.0,40,Clouds,scattered clouds,01/28/2014 20:00,2526,1,28,2014,20
None,-3.78,0.0,0.0,20,Clouds,few clouds,01/28/2014 21:00,2264,1,28,2014,21
None,-4.02,0.0,0.0,1,Clear,sky is clear,01/28/2014 22:00,1829,1,28,2014,22
None,-4.68,0.0,0.0,20,Clouds,few clouds,01/28/2014 23:00,1198,1,28,2014,23
None,-4.76,0.0,0.0,1,Clear,sky is clear,01/29/2014 00:00,459,1,29,2014,0
None,-4.9,0.0,0.0,1,Clear,sky is clear,01/29/2014 01:00,292,1,29,2014,1
None,-6.07,0.0,0.0,1,Clear,sky is clear,01/29/2014 02:00,233,1,29,2014,2
None,-6.03,0.0,0.0,1,Clear,sky is clear,01/29/2014 03:00,308,1,29,2014,3
None,-4.68,0.0,0.0,1,Clear,sky is clear,01/29/2014 04:00,771,1,29,2014,4
None,-5.8,0.0,0.0,1,Clear,sky is clear,01/29/2014 05:00,2570,1,29,2014,5
None,-6.7,0.0,0.0,1,Clear,sky is clear,01/29/2014 06:00,5315,1,29,2014,6
None,-6.93,0.0,0.0,1,Clear,sky is clear,01/29/2014 07:00,5986,1,29,2014,7
None,-2.76,0.0,0.0,20,Clouds,few clouds,01/29/2014 08:00,4990,1,29,2014,8
None,0.84,0.0,0.0,20,Clouds,few clouds,01/29/2014 09:00,5177,1,29,2014,9
None,5.31,0.0,0.0,20,Clouds,few clouds,01/29/2014 10:00,4243,1,29,2014,10
None,11.23,0.0,0.0,40,Clouds,scattered clouds,01/29/2014 11:00,4491,1,29,2014,11
None,15.21,0.0,0.0,75,Clouds,broken clouds,01/29/2014 12:00,4707,1,29,2014,12
None,20.23,0.0,0.0,75,Clouds,broken clouds,01/29/2014 13:00,4750,1,29,2014,13
None,23.59,0.0,0.0,75,Clouds,broken clouds,01/29/2014 14:00,5125,1,29,2014,14
None,25.34,0.25,0.0,75,Rain,light rain,01/29/2014 15:00,5597,1,29,2014,15
None,26.37,0.0,0.0,75,Clouds,broken clouds,01/29/2014 16:00,6285,1,29,2014,16
None,27.57,0.0,0.0,75,Clouds,broken clouds,01/29/2014 17:00,6196,1,29,2014,17
None,28.02,0.0,0.0,75,Clouds,broken clouds,01/29/2014 18:00,4584,1,29,2014,18
None,28.96,0.0,0.0,90,Clouds,overcast clouds,01/29/2014 19:00,3122,1,29,2014,19
None,29.16,0.0,0.0,1,Clear,sky is clear,01/29/2014 20:00,2700,1,29,2014,20
None,29.17,0.0,0.0,40,Clouds,scattered clouds,01/29/2014 21:00,2388,1,29,2014,21
None,27.12,0.0,0.0,90,Clouds,overcast clouds,01/29/2014 22:00,1527,1,29,2014,22
None,25.77,0.0,0.0,90,Clouds,overcast clouds,01/29/2014 23:00,1025,1,29,2014,23
None,25.74,0.0,0.0,90,Clouds,overcast clouds,01/30/2014 00:00,499,1,30,2014,0
None,25.52,0.0,0.0,90,Clouds,overcast clouds,01/30/2014 01:00,298,1,30,2014,1
None,25.79,0.0,0.0,90,Clouds,overcast clouds,01/30/2014 02:00,268,1,30,2014,2
None,25.59,0.0,0.0,90,Clouds,overcast clouds,01/30/2014 03:00,382,1,30,2014,3
None,24.53,0.0,0.0,90,Clouds,overcast clouds,01/30/2014 04:00,833,1,30,2014,4
None,23.34,0.25,0.0,90,Rain,light rain,01/30/2014 05:00,2519,1,30,2014,5
None,22.28,2.54,0.0,90,Rain,moderate rain,01/30/2014 06:00,3919,1,30,2014,6
None,20.89,1.78,0.0,90,Rain,moderate rain,01/30/2014 07:00,3235,1,30,2014,7
None,19.17,2.03,0.0,90,Rain,moderate rain,01/30/2014 08:00,2868,1,30,2014,8
None,16.27,2.54,0.0,90,Rain,moderate rain,01/30/2014 09:00,2827,1,30,2014,9
None,15.17,1.91,0.0,90,Rain,moderate rain,01/30/2014 10:00,3431,1,30,2014,10
None,15.39,1.78,0.0,90,Rain,moderate rain,01/30/2014 11:00,2893,1,30,2014,11
None,16.59,1.4,0.0,90,Rain,moderate rain,01/30/2014 12:00,3308,1,30,2014,12
None,17.53,0.76,0.0,75,Rain,light rain,01/30/2014 13:00,3455,1,30,2014,13
None,17.44,0.76,0.0,40,Rain,light rain,01/30/2014 14:00,3937,1,30,2014,14
None,16.56,0.0,0.0,1,Clear,sky is clear,01/30/2014 15:00,4289,1,30,2014,15
None,15.39,0.0,0.0,0,Clear,sky is clear,01/30/2014 16:00,4661,1,30,2014,16
None,11.73,0.0,0.0,0,Clear,sky is clear,01/30/2014 17:00,4730,1,30,2014,17
None,8.49,0.0,0.0,0,Clear,sky is clear,01/30/2014 18:00,3652,1,30,2014,18
None,5.67,0.0,0.0,0,Clear,sky is clear,01/30/2014 19:00,2682,1,30,2014,19
None,3.13,0.0,0.0,0,Clear,sky is clear,01/30/2014 20:00,2461,1,30,2014,20
None,1.29,0.0,0.0,0,Clear,sky is clear,01/30/2014 21:00,2219,1,30,2014,21
None,1.0,0.0,0.0,0,Clear,sky is clear,01/30/2014 22:00,1771,1,30,2014,22
None,1.53,0.0,0.0,0,Clear,sky is clear,01/30/2014 23:00,1255,1,30,2014,23
None,1.0,0.0,0.0,0,Clear,sky is clear,01/31/2014 00:00,644,1,31,2014,0
None,1.0,0.0,0.0,0,Clear,sky is clear,01/31/2014 01:00,390,1,31,2014,1
None,1.0,0.0,0.0,0,Clear,sky is clear,01/31/2014 02:00,313,1,31,2014,2
None,1.0,0.0,0.0,0,Clear,sky is clear,01/31/2014 03:00,361,1,31,2014,3
None,1.0,0.0,0.0,0,Clear,sky is clear,01/31/2014 04:00,734,1,31,2014,4
None,1.0,0.0,0.0,0,Clear,sky is clear,01/31/2014 05:00,2557,1,31,2014,5
None,1.0,0.0,0.0,0,Clear,sky is clear,01/31/2014 06:00,5150,1,31,2014,6
None,1.0,0.0,0.0,0,Clear,sky is clear,01/31/2014 07:00,5363,1,31,2014,7
None,1.0,0.0,0.0,0,Clear,sky is clear,01/31/2014 08:00,5269,1,31,2014,8
None,1.0,0.0,0.0,0,Clear,sky is clear,01/31/2014 09:00,4721,1,31,2014,9
None,0.84,0.0,0.0,0,Clear,sky is clear,01/31/2014 10:00,4548,1,31,2014,10
None,2.71,0.0,0.0,0,Clear,sky is clear,01/31/2014 11:00,4852,1,31,2014,11
None,4.91,0.0,0.0,0,Clear,sky is clear,01/31/2014 12:00,5010,1,31,2014,12
None,6.17,0.25,0.0,0,Rain,light rain,01/31/2014 13:00,5043,1,31,2014,13
None,6.93,0.25,0.0,0,Rain,light rain,01/31/2014 14:00,5524,1,31,2014,14
None,7.97,0.0,0.0,0,Clear,sky is clear,01/31/2014 15:00,5713,1,31,2014,15
None,8.08,0.0,0.0,0,Clear,sky is clear,01/31/2014 16:00,5979,1,31,2014,16
None,6.96,0.0,0.0,0,Clear,sky is clear,01/31/2014 17:00,5724,1,31,2014,17
None,3.6,0.0,0.0,0,Clear,sky is clear,01/31/2014 18:00,5115,1,31,2014,18
None,2.71,0.0,0.0,0,Clear,sky is clear,01/31/2014 19:00,3951,1,31,2014,19
None,1.94,0.0,0.0,0,Clear,sky is clear,01/31/2014 20:00,2930,1,31,2014,20
None,1.62,0.0,0.0,0,Clear,sky is clear,01/31/2014 21:00,2791,1,31,2014,21
None,1.67,0.0,0.0,0,Clear,sky is clear,01/31/2014 22:00,2964,1,31,2014,22
None,1.51,0.0,0.0,0,Clear,sky is clear,01/31/2014 23:00,1684,1,31,2014,23
None,2.19,0.0,0.0,0,Clear,sky is clear,02/01/2014 00:00,1126,2,1,2014,0
None,2.5,0.0,0.0,0,Clear,sky is clear,02/01/2014 01:00,644,2,1,2014,1
None,3.0,0.0,0.0,0,Clear,sky is clear,02/01/2014 02:00,495,2,1,2014,2
None,3.54,0.0,0.0,0,Clear,sky is clear,02/01/2014 03:00,376,2,1,2014,3
None,4.59,0.0,0.0,0,Clear,sky is clear,02/01/2014 04:00,347,2,1,2014,4
None,5.59,0.0,0.0,0,Clear,sky is clear,02/01/2014 05:00,699,2,1,2014,5
None,6.6,0.0,0.0,0,Clear,sky is clear,02/01/2014 06:00,1186,2,1,2014,6
None,6.84,0.0,0.0,0,Clear,sky is clear,02/01/2014 07:00,1986,2,1,2014,7
None,8.47,0.0,0.0,0,Clear,sky is clear,02/01/2014 08:00,2694,2,1,2014,8
None,10.11,0.0,0.0,0,Clear,sky is clear,02/01/2014 09:00,3589,2,1,2014,9
None,12.7,0.0,0.0,0,Clear,sky is clear,02/01/2014 10:00,3881,2,1,2014,10
None,17.28,0.0,0.0,0,Clear,sky is clear,02/01/2014 11:00,4526,2,1,2014,11
None,19.65,0.0,0.0,0,Clear,sky is clear,02/01/2014 12:00,4933,2,1,2014,12
None,20.61,0.25,0.0,0,Rain,light rain,02/01/2014 13:00,4864,2,1,2014,13
None,21.04,0.42,0.0,0,Rain,light rain,02/01/2014 14:00,4779,2,1,2014,14
None,20.3,0.38,0.0,0,Rain,light rain,02/01/2014 15:00,4766,2,1,2014,15
None,18.95,0.0,0.0,0,Clear,sky is clear,02/01/2014 16:00,4923,2,1,2014,16
None,16.43,0.0,0.0,0,Clear,sky is clear,02/01/2014 17:00,4394,2,1,2014,17
None,13.23,0.0,0.0,0,Clear,sky is clear,02/01/2014 18:00,4172,2,1,2014,18
None,10.27,0.0,0.0,0,Clear,sky is clear,02/01/2014 19:00,3555,2,1,2014,19
None,7.41,0.0,0.0,0,Clear,sky is clear,02/01/2014 20:00,2743,2,1,2014,20
None,5.07,0.0,0.0,0,Clear,sky is clear,02/01/2014 21:00,2658,2,1,2014,21
None,3.0,0.0,0.0,0,Clear,sky is clear,02/01/2014 22:00,2830,2,1,2014,22
None,2.05,0.0,0.0,0,Clear,sky is clear,02/01/2014 23:00,2296,2,1,2014,23
None,0.39,0.0,0.0,0,Clear,sky is clear,02/02/2014 00:00,1143,2,2,2014,0
None,0.19,0.0,0.0,0,Clear,sky is clear,02/02/2014 01:00,695,2,2,2014,1
None,-0.0,0.0,0.0,0,Clear,sky is clear,02/02/2014 02:00,539,2,2,2014,2
None,-0.0,0.0,0.0,0,Clear,sky is clear,02/02/2014 03:00,291,2,2,2014,3
None,-0.0,0.0,0.0,0,Clear,sky is clear,02/02/2014 04:00,284,2,2,2014,4
None,-0.0,0.0,0.0,0,Clear,sky is clear,02/02/2014 05:00,434,2,2,2014,5
None,-0.0,0.0,0.0,0,Clear,sky is clear,02/02/2014 06:00,739,2,2,2014,6
None,-0.0,0.0,0.0,0,Clear,sky is clear,02/02/2014 07:00,962,2,2,2014,7
None,-0.0,0.0,0.0,0,Clear,sky is clear,02/02/2014 08:00,1670,2,2,2014,8
None,0.45,0.0,0.0,0,Clear,sky is clear,02/02/2014 09:00,2506,2,2,2014,9
None,3.0,0.0,0.0,0,Clear,sky is clear,02/02/2014 10:00,3114,2,2,2014,10
None,5.04,0.0,0.0,0,Clear,sky is clear,02/02/2014 11:00,3306,2,2,2014,11
None,9.03,0.0,0.0,0,Clear,sky is clear,02/02/2014 12:00,3655,2,2,2014,12
None,10.47,0.0,0.0,1,Clear,sky is clear,02/02/2014 13:00,3795,2,2,2014,13
None,11.86,0.0,0.0,1,Clear,sky is clear,02/02/2014 14:00,3944,2,2,2014,14
None,12.31,0.0,0.0,1,Clear,sky is clear,02/02/2014 15:00,3959,2,2,2014,15
None,12.15,0.0,0.0,1,Clear,sky is clear,02/02/2014 16:00,4295,2,2,2014,16
None,10.6,0.0,0.0,1,Clear,sky is clear,02/02/2014 17:00,3567,2,2,2014,17
None,7.43,0.0,0.0,1,Clear,sky is clear,02/02/2014 18:00,2185,2,2,2014,18
None,4.84,0.0,0.0,1,Clear,sky is clear,02/02/2014 19:00,1801,2,2,2014,19
None,3.29,0.0,0.0,1,Clear,sky is clear,02/02/2014 20:00,1748,2,2,2014,20
None,2.88,0.0,0.0,1,Clear,sky is clear,02/02/2014 21:00,2891,2,2,2014,21
